title,job_title,pros,cons,recommendation,salary,date,location,career_opportunity_rating,work_life_balance_rating,work_env_rating,management_rating,benefits_rating,diversity_rating,overall_rating
‘Good place to gain knowledge on enterprise level.’,Engineer,Flexible working hours and location.,Constant reorg and changing direction.,Recommends working here: Yes,Rates salary as: Average,3 months ago,"Melbourne VIC, Australia",2.0,4.0,4.0,4.0,4.0,3.0,3.0
‘Extremely challenging ’,Teller,Nothing that really comes to mind,"Home loan targets, cold calling customers ",Recommends working here: No,Rates salary as: Low,3 months ago,"Queensland, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0
‘I'm a greatful employee that has appreciated my opportunities nab gives me.’,Team Leader Inbound Sales,You are recognised for your efforts. rdo every month discounts on products.. Overtime offered when needed..,There are challenges in different departments bit of a missing connection.. But if you work together to solve matters things can go smoothly,Recommends working here: Yes,Rates salary as: High,4 years ago,"Rhodes, New South Wales, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0
‘I enjoy learning and having great people to work with.’,Customer Adviser,I work with amazing people and help customers get on the right path for their future by putting them in touch with our specialists.,Work will always have challenges in all areas it helps you grow.,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Sunshine Coast, Queensland, Australia",4.0,4.0,4.0,4.0,3.0,4.0,5.0
‘It was ok. .management not very good’,Contact Centre Operator,Christmas party. ..as you could nring your partner,Rotation of shifts ' not a good balancr for s single mum,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Rhodes, New South Wales, Australia",3.0,2.0,3.0,2.0,3.0,3.0,4.0
"‘Great place to learn, grow and develop yourself to be the person you want to be.’",Specialised Banking Manager,Hard work and results are rewarded and acknowledged.,Adapting to changes regularly and keeping an open mind to new ideas.,Recommends working here: Yes,Rates salary as: Average,3 years ago,Sydney,5.0,5.0,5.0,5.0,5.0,5.0,5.0
‘Very tough time now.’,Mortgage Specialist,Staff benefit is good ,Management culture is really bad. Managers give limited support to staffs. Work life balance is a challenge.,Recommends working here: No,Rates salary as: Average,9 months ago,Randwick 新南威爾斯州澳洲,3.0,1.0,2.0,1.0,3.0,3.0,3.0
‘Good individuals collectively perpetuating a miserable entitled working environment’,General Manager,Some great individuals and opportunities to learn and contribute,The culture is caustic and corrosive and very deeply ingrained. In twenty years the only thing that has changed is the management... (many times),Recommends working here: No,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",1.0,2.0,3.0,2.0,3.0,3.0,2.0
‘A learning environment where you are always challenged and stimulated.’,Branch Manager,It's an evolving and changing workplace and you are constantly learning. Managing change is one of the crucial things which keep you interested and stimulated.,Trying to perfect all area's of your role. Every role has a large amount of tasks which are very strictly audited for compliance and you need to always be above board.,Recommends working here: Yes,Rates salary as: High,4 years ago,"Melbourne, Victoria, Australia",5.0,4.0,4.0,4.0,4.0,5.0,4.0
‘A big mistake’,Banking Advisor,The staff and getting paid on time every fortnight,"Constantly changing targets for score cards, bonus impossible to get
Medieval computer systems
A billion policies
Poor culture
Emphasis solely on sales",Recommends working here: No,Rates salary as: Low,4 years ago,"Brisbane, Queensland, Australia",2.0,1.0,2.0,1.0,1.0,2.0,1.0
‘An excellent career opportunity’,Telling Staff - Assistant Branch Manager,Opportunity  to grow in your role & to move up in titles,In branch training,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Cobar, New South Wales, Australia",5.0,3.0,5.0,5.0,4.0,4.0,4.0
‘Ugh’,Customer Support Advisor,Learnt customer service,Those who talk loudest get promoted furthest,Recommends working here: No,Rates salary as: Low,4 years ago,,2.0,3.0,3.0,1.0,1.0,3.0,2.0
‘Great culture’,Executive,Great culture and team environmebt,Changing regulatory landscape and competition,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Adelaide, South Australia, Australia",4.0,3.0,4.0,4.0,3.0,4.0,4.0
‘Disappointing’,Technology,"Well paid, offered flexible hours if workload permitted","Old technology and practices. Lacked any technology vision and strategy. A big, comfortable and complacent organisation going nowhere.",Recommends working here: No,Rates salary as: High,1 year ago,"Melbourne VIC, Australia",1.0,2.0,1.0,1.0,5.0,3.0,1.0
‘Great place to start a career if you live nearby to the role. ’,Service Adviser,The culture and workplace environment is great. ,"The KPI's are quite difficult to maintain. Not everybody is treated equally, some have more leniency than others. ",Recommends working here: Yes,Rates salary as: Average,6 months ago,"Rhodes NSW, Australia",3.0,3.0,4.0,5.0,4.0,4.0,3.0
‘Not one good thing about the work place ’,Customer Service Role,Not one good thing about the work place ,"Understaffed, KPIs are unrealistic
",Recommends working here: No,Rates salary as: Low,3 months ago,"Adelaide SA, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0
‘I have worked at other banks but nothing has come close’,Agribusiness Manager,I have found them the best with systems and technology they also are the easiest to get the job done,It is sometimes hard to get recognition for performance and to provide feedback on poor performance,Recommends working here: Yes,Rates salary as: Average,4 years ago,"Western Australia, Australia",4.0,4.0,4.0,5.0,3.0,4.0,5.0
‘Wasted potential’,Marketing,Good team working to do great things ,Lack of consistent strategy ,Recommends working here: No,Rates salary as: Low,1 year ago,"Melbourne VIC, Australia",3.0,5.0,3.0,1.0,3.0,3.0,3.0
‘I enjoy going to work at NAB!’,Customer Advisor,"•Team members
•Opportunities to develop a successful career.
•Work hours
•management is friendly and helpful.",Learning all the internal systems and keeping up to date with all current changes.,Recommends working here: Yes,Rates salary as: High,2 years ago,"Ballina, New South Wales, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0
"‘Excellent, would love to go back at some time.’",Senior Project Manager,"Healthy work environment, life balance & flexibility, good leadership, career advancement.","A lot of change, frequent organisational restructures.",Recommends working here: Yes,Rates salary as: Average,3 years ago,Melbourne,5.0,5.0,5.0,5.0,5.0,5.0,5.0
‘Terrible ’,Customer Service Representative,Nothing was good terrible management ,Nothing inconsiderate staff who aren’t sympathetic ,Recommends working here: No,Rates salary as: Low,6 months ago,"Docklands VIC, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0
‘Nab is a workplace of great opportunity with in most cases fantastic people to work with. ’,Operations Manager,Culture and opportunity to work in a number of different areas thus constantly being challenged as well as broadening your skill set / capabilities. ,The last 12 to 24 months with constant restructuring and a real lack of leadership direction/values. ,Recommends working here: Yes,Rates salary as: High,1 year ago,"Melbourne VIC, Australia",4.0,5.0,5.0,5.0,5.0,4.0,5.0
‘Very positive’,IT Procurement Manager,The people in the procurement team,Culture in wealth management,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Melbourne, Victoria, Australia",4.0,5.0,4.0,4.0,4.0,5.0,4.0
‘Great’,Senior Associate Consultant,"Being heard, focus on being the best",Growth opportunities,Recommends working here: Yes,Rates salary as: Average,2 years ago,"Melbourne, Victoria, Australia",4.0,5.0,5.0,4.0,4.0,4.0,5.0
‘Poor exec and senior mgmt focussed on shirt term measures’,Project Manager,Mix of good people and templates.,Too much redtape and no focus on employees who are just statistics..petty thinking by management in a position to make decisions,Recommends working here: No,Rates salary as: Average,3 years ago,Sydney,1.0,3.0,3.0,2.0,2.0,2.0,2.0
‘One of the best places I've worked at! Wish Contractors are not limited to only 12 months!’,Solutions Designer,"Work life balance
Work ethics
Professionalism","Rapid/restructuring changes
12 months only contract policy!",Recommends working here: Yes,Rates salary as: Average,1 year ago,"Docklands VIC, Australia",4.0,5.0,5.0,4.0,4.0,5.0,5.0
‘A good learning experience ’,Adviser,"Good team overall, helpful people and approachable ",Too much work to be done by too few people ,Recommends working here: Yes,Rates salary as: Low,3 months ago,"North Sydney NSW, Australia",3.0,3.0,4.0,3.0,2.0,5.0,4.0
‘ Very bad after 14 years of service I was performance managed out of the Organization ’,Administration Officer,None except for the volunteers days ,"Very bad
Management with antiquated management techniques.",Recommends working here: No,Rates salary as: Low,1 year ago,"Melbourne VIC, Australia",2.0,1.0,1.0,1.0,2.0,2.0,1.0
‘Staff are treated terribly’,Senior Business Banking Manager,None. Staff are treated terribly by management,Treating their staff better,Recommends working here: No,Rates salary as: Low,6 months ago,"Sydney NSW, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0
‘Wasted years of my life trying to improve a business that management wanted to see fail’,Foreign Exchange,Paid a good base salary,"No work/life balance cutting costs in their words \""more from less\""  team went from 10 to 6, starters work at 5am and some nights was still there till 7pm.  No benefits provided such as a car park or taxis to get home.  Senior management not interested in doing what's best for customers, staff or shareholders, simply motivated to do whatever it takes to protect their position.  Overly political and bureaucratic.  Complete opposite of a meritocracy.",Recommends working here: No,Rates salary as: High,2 years ago,"Sydney, New South Wales, Australia",1.0,1.0,1.0,1.0,2.0,2.0,1.0
‘Not for the people who wants to progress’,Credit Assessor,Overall working environmental well balanced amongst all major banks.,"Career progression and support. Senior management isnot trustworthy. There is basically no transparency and open discussions. Company doesn't offer equal opportunities to its people. Remuneration aren't in line with workload, constant changes and industry standards.",Recommends working here: No,Rates salary as: Low,2 years ago,"Melbourne VIC, Australia",3.0,3.0,3.0,1.0,1.0,2.0,3.0
"‘Overall good experience. No chance getting into management roles though, no matter how hard you try, how good you are’",Solutions Designer,"Nice colleagues, good work/life balance IF your manager appreciates NAB policy ",No development opportunity. Very closed circle of management which even CEO fails to break! ,Recommends working here: No,Rates salary as: Average,6 months ago,"Melbourne VIC, Australia",1.0,3.0,3.0,1.0,1.0,1.0,2.0
‘Not recommended’,IT,Getting paid on time,"Unprofessional owners, Micromanagement",Recommends working here: No,Rates salary as: Average,1 year ago,"Melbourne VIC, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0
‘Disappointing’,Regional Wealth Executive,Many good years leading up to my exit,New management team since 2012 completely incompetent,Recommends working here: No,Rates salary as: High,4 years ago,"Sydney, New South Wales, Australia",3.0,3.0,1.0,1.0,3.0,3.0,2.0
‘Worked there did almost 11 years and was ongoing very difficult. Not a good work environment.’,Financial Planner,The people who work there are what makes the job enjoyable.,Lack of leadership and direction. Poor decision making with consultation or adequate investigation into client or staff impacts. Constant restructures and changes leading to continuous retrenchments. No job security. Poor morale and demoralised culture.,Recommends working here: No,Rates salary as: Average,3 months ago,"NSW, Australia",4.0,3.0,1.0,1.0,2.0,3.0,2.0
‘Great company’,Mortgage Banker,"Work life balance
Roster day off
Great environment 
Multicultural","Targets
Hours (call centre)",Recommends working here: Yes,Rates salary as: Average,4 years ago,"Rhodes, New South Wales, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0
‘NAB careers are challenging and satisfying at the same time.’,Customer Service Consultant,I was lucky to work with a great team. very supportive emotionally and worklife. we still remain good friends. They have a great reward system that i got some great items such as a mini ipad and a coffee machine.,"Sales were always a challenge. Being in a small country town you would see the same people most days. Some weeks i would smash my targets, other weeks i would get nothing. It was really hard to keep this up.",Recommends working here: Yes,Rates salary as: Average,3 years ago,Maryborough Vic &  Wendouree Vic,4.0,4.0,4.0,4.0,5.0,4.0,4.0
‘Amazing work culture. Pay fairly good but could be better in retail. ’,Banker,"Inclusiveness 
Non toxic work place culture 
Continuous improvement 
Feedback is encouraged and leadership open to any form of feedback ",Remuneration in retail space not very encouraging ,Recommends working here: Yes,Rates salary as: Average,6 months ago,"Melbourne VIC, Australia",4.0,3.0,4.0,3.0,3.0,5.0,3.0
‘Considering my previous history of achieving it was very frustrating that my ideas were not listened to.’,Lending Officer,Some colleagues were a pleasure to work with.,Singular focus on sales. Nothing else matters. Expectation that results will improve by continuing to do the same things that did not work.,Recommends working here: No,Rates salary as: Low,2 years ago,"Sydney, New South Wales, Australia",2.0,1.0,1.0,1.0,3.0,2.0,1.0
"‘Used to be great, leadership are failing.’",Retail Management,Leadership is too focussed on the customer and not their staff.  Whilst it is very important to have a customer focussed approach this cannot be at the expense of employee engagement.  Think service profit chain.,There is a lot of talk and not a lot of walking the talk...particularly relating to leadership & diversity.,Recommends working here: No,Rates salary as: Average,2 years ago,"Melbourne, Victoria, Australia",2.0,4.0,4.0,2.0,4.0,2.0,3.0
‘Great for your resume’,Analyst,"Employee benefits, location","In some situations, the wrong people were put in Management roles. Technology is very outdated. Career progression was tough unless you were in with the managers",Recommends working here: No,Rates salary as: High,1 year ago,"Melbourne VIC, Australia",4.0,4.0,4.0,1.0,4.0,5.0,4.0
"‘Can start with nab if you’re a fresh uni graduate, if not so than you need to stay away. Why? Watch the news. ’",Lending Specialist,Some nice colleagues are nice ,"Nab as a whole is a company full with problems filled with corruptions , bad management.",Recommends working here: No,Rates salary as: Average,1 year ago,"Melbourne VIC, Australia",2.0,2.0,1.0,1.0,1.0,1.0,1.0
‘Not good.’,Consumer Sales,The chance to meet different people from different backgrounds.,Business Unit management and the work environment extremely poor. Huge staff turn over. But I don't believe that this is a reflection on the bank itself. Unrealistic and often unreasonable expectations.,Recommends working here: No,Rates salary as: Average,2 years ago,"Rhodes, New South Wales, Australia",3.0,2.0,1.0,2.0,4.0,3.0,2.0
‘Great job - got well looked after.’,Customer Service Officer,I really liked the people i worked with and enjoy customer contact,One of the main challenges was dealing with customers that were unhappy about being charged fees but it was easily resolved.,Recommends working here: Yes,Rates salary as: Average,4 years ago,relieving staff geelong & coastal branchesreally,5.0,5.0,5.0,5.0,5.0,5.0,5.0
‘Waste of 25 years of my life. ’,Senior Lending Officer,None at all absolutely a rotten job,Ok if you have a degree ,Recommends working here: No,Rates salary as: High,3 months ago,"New South Wales, Australia",2.0,3.0,3.0,2.0,2.0,2.0,2.0
‘Horrible experience’,Wealth Finance,Location of the office,"Toxic culture, each individual is on its own, no trust or team",Recommends working here: No,Rates salary as: Low,3 months ago,"North Sydney NSW, Australia",1.0,1.0,3.0,2.0,3.0,2.0,2.0
‘Good work culture. Difficult growth.’,Direct Consumer,"Amazing work culture.
The peers
Work life balance","Career opportunity
Pay is low
The internal systems are outdated",Recommends working here: Yes,Rates salary as: Low,2 years ago,"Rhodes, New South Wales, Australia",3.0,5.0,5.0,5.0,4.0,5.0,5.0
"‘The people who work in roles to help customers are fantastic, but the complexity and politics of 'middle management' makes everything difficult, including technology which has been about 'band aid' solutions.’",Do Not Want To Disclose,"Work life balance in some roles with maternity leave and flexible working. However, each manager has their own interpretation on flexible working and I have worked for managers and senior execs who believe it only applies to them and not the people that work for them.","Management are full of people who manage 'up'. The majority of true leaders that are genuine about mentoring their employees have left. 
Also the the  culture of 'cutting costs' only relate to terminating frontline staff but there seems to be an increase in 'director' roles and senior executive roles. The impact on quality of customer service is significant. the motto in the past 10 years are about customers but the reality is that getting rid of people who have contact with customers does not reflect their values.",Recommends working here: No,Rates salary as: Average,3 months ago,"Melbourne VIC, Australia",2.0,4.0,1.0,1.0,3.0,3.0,2.0
‘You either love or hate call centre positions’,Call Centre Consultant,"The company was really good to work for, lots of training and support, decent pay and the hours were not too bad.",I found out very quickly that I was not cut out for a call centre role which contributed to my struggles,Recommends working here: No,Rates salary as: Average,2 years ago,"Melbourne VIC, Australia",5.0,3.0,4.0,4.0,4.0,5.0,1.0
‘Worst management in banking.’,Customer Advsior,"Nothing.....the staffs are quite nice, happy to help each other.","Very poor management. poor work environment. extra works daily base, no pay extra time for part-times, managers was everything in the branch, like King and Queen......",Recommends working here: No,Rates salary as: Average,2 years ago,"Adelaide SA, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0
‘Better not to work than working for MLC.’,Implementation Analyst,Few good people with caring attitude.,Feedback is for MLC. Pathetic management especially the one who are there for ages without getting promotion. Too much insecurity among employees and management which causes distrust and petty politics.,Recommends working here: No,Rates salary as: Average,3 months ago,"North Sydney NSW, Australia",1.0,2.0,1.0,1.0,3.0,3.0,1.0
‘Great place to work’,Administration Role,"The perks and the salary, although it makes it hard to leave cos comparable jobs do not pay as much.
Flexibility is second to none..
Diversity and Inclusion is very important to NAB.","It is a very uncertain environment, restructures every 3(ish) years.
Sometime too career orientated",Recommends working here: Yes,Rates salary as: High,1 year ago,"Victoria, Australia",4.0,4.0,4.0,3.0,5.0,5.0,4.0
‘Will never work for NAB again’,Projects Manager,"Because of the ineptitude of management and half baked ideas that filter top down, the people often band together which can generate some excellent connections with colleagues","Just about everything. Never...EVER, become a permanent employee. You will be promised career advancement and support, but all you'll get is limiting roles and an endeavor every year by management to deny you a bonus",Recommends working here: No,Rates salary as: Low,1 year ago,Melbourne,1.0,3.0,3.0,1.0,2.0,3.0,1.0
‘A lot of promises made that weren’t delivered upon ’,People And Culture Officer,"Generally good people, and opportunities, although opportunities generally only to people in with management ",Promises of promotion/ salary increases that never eventuated. Management that weren’t willing to discuss or escalate.,Recommends working here: No,Rates salary as: Low,2 months ago,"Melbourne VIC 3000, Australia",3.0,4.0,3.0,2.0,1.0,3.0,3.0
‘Good if you want to be in banking and customer service but otherwise no ’,Servicing Adviser,"Good training, work/life balance and pay. ","At Entry level roles are repetitive, high pressure and opportunities provided are into similar roles with higher pay. Not much thinking or contributing ",Recommends working here: No,Rates salary as: Average,2 months ago,"Docklands VIC, Australia",3.0,4.0,2.0,3.0,4.0,4.0,3.0
‘Good place to work and great work culture ’,Cards And Acquiring,Good working environement ,Always get new projects and good work,Recommends working here: Yes,Rates salary as: Average,2 months ago,"Melbourne City, VIC, Australia",4.0,4.0,5.0,4.0,4.0,4.0,4.0
‘Delightful place with weak management ’,Senior Business Analyst,"1.Work life balance
2. Work pressure is not that much","1. Management is weak
2. Too many hoops to jump to get a release done.",Recommends working here: Yes,Rates salary as: Average,2 months ago,"Melbourne VIC, Australia",3.0,5.0,5.0,3.0,4.0,4.0,4.0
‘Ok but need to move on. ’,Credit Analyst,Training and development,"Biased management and opportunities are offered based on relationships not on skills.

Limiting career progression so most people leave to other companies because they're locked into a role for 12-24 months before they can apply for other roles within the organisation. ",Recommends working here: No,Rates salary as: Low,2 months ago,"Parramatta NSW, Australia",2.0,2.0,4.0,2.0,1.0,4.0,2.0
‘The joy of working with excellent peers is overshadowed by the number of really bad people leaders I have had. ’,Finance,Lots of good people at more junior levels,Very poor senior leaders. Culture is a big negative as highlighted correctly by the Royal Commission.,Recommends working here: No,Rates salary as: Average,2 months ago,"Melbourne VIC, Australia",2.0,2.0,1.0,1.0,2.0,4.0,1.0
‘Working @ NAB has given me all the exceptional talents I can bring to you.’,Banking Customer Service Advisor,"Working with some amazing people in all areas in the Banking structure.
Employee support systems ; Training and encouragement  to move into  different roles ; Loved the Customer Service aspect of the job as well as the back office administration procedures and supervising staff.","Challenges are short term and for me they were opportunities to learn, understand or overcome. I could be specific, like customer ques, short staff, rude customers, lack of  knowledge, authority limitations .. but these are in every business .. education how to manage to your best ability is the key to them not being challenges. ",Recommends working here: Yes,Rates salary as: High,1 month ago,"Brisbane QLD, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0
‘Good culture besides the challenging time for the industry ’,Marketing Consultant,Flexibility work/life balance ,Industry challenges and restructures ,Recommends working here: Yes,Rates salary as: Average,2 months ago,"Docklands VIC, Australia",3.0,5.0,5.0,3.0,5.0,5.0,3.0
‘Great Career progression opportunities’,Customer Service Banker,"Good management, Team leaders and Managers constantly pushing you forward to do better and progress career.",Having the ability to speed up a complicated call interaction.,Recommends working here: Yes,Rates salary as: Average,3 months ago,"Rhodes NSW, Australia",5.0,3.0,4.0,4.0,3.0,4.0,4.0
‘Unenjoyable’,Client Services Officer,That management were understanding with personal matters,"Not being listened too, processes being flawed and having poor management.
Experience is not rated here and communication was poor",Recommends working here: No,Rates salary as: Low,2 months ago,"Gold Coast QLD, Australia",1.0,3.0,2.0,1.0,1.0,1.0,1.0
‘Sometimes great sometimes not so great’,Associate,My colleagues that I work closely with,Too many systems and communication sometimes not the best. Sometimes unorganised. ,Recommends working here: No,Rates salary as: Average,2 months ago,"Brisbane QLD, Australia",3.0,3.0,2.0,2.0,3.0,3.0,3.0
‘It was a wonderful and exciting part of my career and led me to where I am now.’,Merchant Services Adviser,"Salary, benefits, career development","Management, bureaucracy, KPIs",Recommends working here: Yes,Rates salary as: Average,2 months ago,"Docklands VIC, Australia",5.0,4.0,4.0,3.0,4.0,4.0,4.0
‘Did nothing for my career.’,Operations Officer,Nothing positive to mention.,"Under paid, even having 16 plus years of Trade experience. Management more concerned about data than actually having the right amount of staff looking after customers. NAB pays lower than the other big 4.",Recommends working here: No,Rates salary as: Low,2 months ago,"Melbourne VIC, Australia",1.0,2.0,1.0,1.0,2.0,2.0,1.0
‘Needs a lot of improvement. Hoping the new CEO would make a positive change for the people’,Business Associate,The people are brilliant it's just the management that lets everyone down. ,It's tough to move up and/or between departments unless you get a supportive manager ,Recommends working here: Yes,Rates salary as: Low,2 months ago,"Melbourne VIC, Australia",3.0,4.0,5.0,3.0,2.0,5.0,3.0
‘It is a very good and caring company. Maintain work life balance’,Senior Analyst Engineer,"Good use of technology 
Team collaboration and people management.
Work flexibility ",I dint find anything difficult ,Recommends working here: Yes,Rates salary as: Low,2 months ago,"Melbourne City, VIC, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0
‘I'd rather looking into other industry segment.’,Senior Business Analyst,"As long as you are a good talker and good at playing politics, you may find opportunities there","If you really want to work, there are just tons of obstacles and so many people stopping you to perform.",Recommends working here: No,Rates salary as: Average,2 months ago,"Melbourne VIC, Australia",3.0,4.0,3.0,3.0,4.0,3.0,3.0
‘You can achieve amazing growth if you want it ’,Remediation Consultant,"The culture, career opportunities and every direct managers support for the individual - persoanl and professional.",Mixed messages from Executive management and lack of influence in decisions that impact your area,Recommends working here: Yes,Rates salary as: High,2 months ago,"Melbourne VIC, Australia",5.0,5.0,5.0,5.0,2.0,5.0,4.0
"‘Fast paced, continuous change with some great people.’",Manager Consumer Banking And Support,"Opportunities to change roles, professional development and learning.",Centralisation means that many roles are being moved to Melbourne which limits career opportunities for some great people outside this location.,Recommends working here: Yes,Rates salary as: Average,2 months ago,"Brisbane QLD, Australia",4.0,4.0,4.0,4.0,3.0,4.0,4.0
"‘A great flexible environment and well-paid, but hard to deliver. ’",Senior Project Manager,Flexibility and diversity.,Actually delivering stuff. ,Recommends working here: No,Rates salary as: High,2 months ago,"Melbourne VIC, Australia",3.0,5.0,4.0,3.0,3.0,5.0,4.0
‘Was once a great place to work but since the Thorburn era the culture has sunk to an all time low & with the same management structure in place little looks like changing in the short term.’,Business Support Officer,Flexibility of working arrangements depending on the Department & the Manager you work for.,"Unreasonable KPIs, continuous bad decisions from senior & middle management regarding processes & outsourcing.",Recommends working here: No,Rates salary as: Average,3 months ago,"QLD, Australia",3.0,2.0,2.0,2.0,3.0,3.0,2.0
‘Very poor team support from management’,Teller,I was unable to comment as there were nil,The company support of team members,Recommends working here: No,Rates salary as: Low,3 months ago,"Hastings VIC, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0
‘Grew in a few years’,Analyst,"Flexibile working arrangements where possible and depending on your management, a fun enviornment.","As you go up the ladder, its harder to get to the next stage.",Recommends working here: Yes,Rates salary as: Average,2 months ago,"Melbourne VIC, Australia",5.0,4.0,4.0,3.0,4.0,4.0,4.0
‘Work mates and most of the management are genuinely awesome but it's not enough to make up for the the way customers treat you when you're on the front lines. ’,Customer Service Role,The people you work with are beautiful and usually always try to help you.,"The customers can be unreasonable, aggressive, and seek won't let me say what they really behave like, I have serious anxiety because of the way they constantly talk to you usually because of something they have done - they are the worst part of working here. Sometimes management is more concerned by policy than you. ",Recommends working here: No,Rates salary as: Average,2 months ago,"Brisbane QLD, Australia",4.0,4.0,3.0,5.0,3.0,3.0,3.0
‘Honestly the best company that I've worked for’,Service Adviser,Work environment and culture,Dealing with difficult customers on back-to-back calls was challenging,Recommends working here: Yes,Rates salary as: Average,2 months ago,"Rhodes NSW, Australia",5.0,4.0,5.0,5.0,4.0,5.0,5.0
"‘Well paid, no structure.’",Information Technology Support Role,"Salary, LGBTQIA+ Friendly, Showers+Bike Parking, WFH Flexibility","0 Structure from a management perspective
People don't respond to emails
0 Lockers
Flexi-Desking (aka fight each other for a seat, no desk assignments)",Recommends working here: No,Rates salary as: High,2 months ago,"Melbourne VIC, Australia",2.0,5.0,5.0,2.0,3.0,5.0,2.0
‘I would recommend! ’,Retention Consultant,"The people. Very diverse and supportive. The training can be tough, but it makes you s as better employee and helps you with your next job. ",Beaucracy at time. Lots of managers due to its size. Hard to get simple things approved ie overtime,Recommends working here: Yes,Rates salary as: Average,2 months ago,"Docklands VIC, Australia",5.0,5.0,5.0,5.0,5.0,5.0,5.0
‘Can't wait for the contract to end’,Information Technology Support Role,Wage and colleges. There isnt much more,Everything. There isn't much more,Recommends working here: No,Rates salary as: High,2 months ago,"Melbourne VIC, Australia",1.0,3.0,1.0,1.0,1.0,2.0,1.0
‘If you want to work for free join it’,Ca 2,Nothing is good... u will never get the money for the time that u work. Worked at least 30-45 mins free everyday for them,Way too less staffed ,Recommends working here: No,Rates salary as: Low,2 months ago,"Mascot NSW, Australia",1.0,1.0,1.0,1.0,1.0,1.0,1.0
"‘So much potential but let down by a significant lack of care, willingness to listen and empathy from senior leadership across the organisation.’",Client Manager,Paid well for the role,"There is a lot of talk about Work life balance, but little action.  Leadership are more concerned about their personal agenda's than creating a positive work environment and the right outcomes for clients",Recommends working here: No,Rates salary as: High,2 months ago,"Queensland, Australia",4.0,1.0,2.0,1.0,3.0,3.0,2.0
‘NAB neglects the well-being of their employees ’,Customer Adviser,Good conversation with customers ,Management does not care about the people or their staff,Recommends working here: No,Rates salary as: Average,2 months ago,"Bendigo VIC, Australia",1.0,1.0,1.0,1.0,3.0,1.0,1.0
"‘It was wonderful learning how they work, not my cup of tea. ’",Senior Business Analyst,Some of the new managers are good at not just the job but also being humans,"The rest of the new and old management are red tape pushers and hate getting work completed as fast as they can, even contractors are like that. ",Recommends working here: No,Rates salary as: Average,2 months ago,"Melbourne VIC, Australia",1.0,1.0,3.0,2.0,4.0,1.0,1.0
‘A company which looks after employees but whose problems centre around under qualified and under supervised middle managers.’,Team Leader,"Senior Management, Intra-bank career moves, Rostered Days Off, Study Leave, Whistleblower Program, HR",Middle-management have too much discretion to make employees work long hours. Not enough oversight.,Recommends working here: Yes,Rates salary as: High,2 months ago,"Brisbane QLD, Australia",4.0,4.0,4.0,3.0,4.0,5.0,4.0
‘If you like being told what and how to do your job this is it’,Business Support Officer,People you work with ,Everything is micromanaged and scrutinised at every opportunity. Management only interested in targets and kpi's and little about anything else,Recommends working here: Yes,Rates salary as: Average,2 months ago,"Knox, VIC, Australia",4.0,4.0,4.0,2.0,4.0,4.0,3.0
‘Work for NAB don't work for its subsidiary MLC’,Risk Manager,"Great life balance
Great employee perks
NAB is really concerned about employees well being",Extremely poor culture - not this is only for MLC not NAB,Recommends working here: No,Rates salary as: High,2 months ago,"Sydney NSW, Australia",3.0,5.0,2.0,1.0,4.0,5.0,3.0
‘I love my job!’,Customer Adviser 2,Great work team at branch I work at. Reasonable KPI’s,Their technology is the biggest hinderance. ,Recommends working here: Yes,Rates salary as: Low,2 months ago,"Mackay Regional, QLD, Australia",3.0,5.0,5.0,4.0,3.0,5.0,4.0
‘Never again! ’,Customer Service Specialist,Meeting long life friends,"Booking time off 18 months in advance, no flexibility with time off even if no one else has time off. 
KPI’s are non achievable. If by change you reach your targets. Please explain the next week if your sales go down. 
Impossible to try and arrange time off 12-18 month in advance. Zero flexibility. No life work balance EVER! ",Recommends working here: No,Rates salary as: Average,2 months ago,"Gold Coast QLD, Australia",3.0,1.0,3.0,2.0,5.0,3.0,3.0
‘Sales are still a major push.’,CA2,Monday to Friday work.,Only working in a team of three in a rural branch.,Recommends working here: No,Rates salary as: Average,2 months ago,"NSW, Australia",3.0,2.0,3.0,1.0,2.0,3.0,3.0
‘The management needs and overhaul with people who understand the processes and help people under them who do and to grow and improve things.’,Mortgage Document Verification Specialist,Permenant and getting a salary,You have to struggle with people who don’t know and understand the process and their implications and impacts.,Recommends working here: No,Rates salary as: Low,2 months ago,"Victoria, Australia",1.0,2.0,1.0,1.0,1.0,1.0,1.0
